title,description,imUrl,price,brand,categories__1,categories__2,categories__3,categories__4,categories__5,categories__6
Logitech Cordless Desktop Pro Keyboard and Wheel Mouse,"Logitech Cordless Desktop Pro frees you from the limits of cords with a high-performance cordless mouse and cordless keyboard designed to increase typing comfort. Now you have more flexibility to place your mouse and keyboard where you choose and to work the way that's most comfortable to you.Stop struggling with cords that catch and tangle. This cordless mouse and keyboard give you more flexibility to arrange your desk without having to point them at the computer or requiring a clear path. They provide reliable performance even on crowded desks where cups, piles of paper, books, and other obstructions come between them and the computer.The mouse's contoured shape and use of soft-touch material provide maximum comfort and control. The easy scrolling wheel speeds browsing the Web and navigating Windows documents.  You can also click the wheel as a fourth, customizable mouse button.",http://ecx.images-amazon.com/images/I/41ND8DRCXSL._SX300_.jpg,,,Electronics,Computers & Accessories,Cables & Accessories,Keyboard & Mouse Combos,,
Lifeview Flyvideo '98 FM TV Tuner,,http://ecx.images-amazon.com/images/I/51PCKRBPNJL._SX300_.jpg,,,Electronics,Home Audio,Stereo Components,Tuners,,
Logitech 967018-0403 Cordless iTouch Keyboard,"Logitech Cordless iTouch Keyboard frees you to work better with cordless comfort and one-touch Internet and multimedia controls. Now you have more flexibility to place the keyboard where you choose and use it the way that's most comfortable for you. Stop struggling with cords that catch and tangle. This keyboard provides reliable performance without having to be pointed at the computer or requiring a clear path. It even performs on crowded desks where cups, piles of paper, books, and other things come between it and the computer.With one touch of an iTouch key, you can access the Internet, go to your custom Web page, buy online, open e-mail, search, or launch your favorite applications. You can also play CDs, MP3s, Windows media files, and DVDs or mute and change volume with iTouch convenience.",http://ecx.images-amazon.com/images/I/717MZ8RR44L._SX300_.gif,64.99,,Electronics,Computers & Accessories,Cables & Accessories,Keyboards,,
U.S. Robotics  005686-03 56K V.90 External Fax Modem,"The Web offers businesses and families a range of resources no one could imagine only a few years ago. But to see the detailed graphics and lifelike motion built into today's most advanced sites, or to hear near-CD-quality sound, computer users need the fastest downloads possible over analog phone lines. Now the V.90 U.S. Robotics 56K Faxmodem gives users faster downloads for a more exciting, rewarding online experience.The ITU has decided on an international 56K standard--V.90. U.S. Robotics is the first V.90-compliant modem brand available. So U.S. Robotics modem users can now get all the Internet they want from any service provider offering either V.90 or x2 technology. The V.90 U.S. Robotics 56K modem adds even more value to users' Internet experience--the Connections CD-ROM software collection comes with every U.S. Robotics modem. It's jam-packed with all the communications, fax, and Internet access software you need. It has complete and sample programs for work, home, and entertainment; special offers; and 3Com support information. The Connections interface makes exploring and using the Faxmodem's features quick and easy.",http://ecx.images-amazon.com/images/I/311YQ8REPXL._SX300_.jpg,64.97,,Electronics,Computers & Accessories,Networking Products,Modems,,
"Lifeview Life TV USB TV Tuner, Video Capture Device",,http://ecx.images-amazon.com/images/I/4108A7KM9ZL._SY300_.jpg,,,Electronics,Computers & Accessories,Computer Components,Internal TV Tuner & Capture Cards,,
TDK SA90 Audio Cassette Tape with free storage case (8-Pack),"Pick up this eight-pack of TDK audiocassettes and get a free storage case. These tapes use an ultrafine, Super Avilyn Type II, high-bias cobalt formulation with high-density packing and uniform orientation. They offer exceptionally high resolution, superior dynamic range, and very low noise, which makes them ideal for taping from a wide variety of music sources, including CDs. TDK SA tape employs the advanced AR-RC III mechanism for superior rigidity and reduced modulation noise, and is especially recommended for use in home component systems, high-performance portables, and car stereos.",http://ecx.images-amazon.com/images/I/41GD4GKH34L._SX300_.jpg,,,Electronics,Accessories & Supplies,Blank Media,Data Cartridges,,
SanDisk USB ImageMate,,http://ecx.images-amazon.com/images/I/41XHFNW1S1L._SX300_.jpg,44.75,SanDisk,Electronics,Computers & Accessories,Cables & Accessories,Memory Card Readers,,
Benwin BW691H Multimedia Speakers,,http://ecx.images-amazon.com/images/I/11C487EP13L.jpg,,,Electronics,Computers & Accessories,Cables & Accessories,Computer Speakers,,
JVC GR-DVF31 Digital Camcorder with 3&quot; TFT LCD Display,"The JVC GR-DVF31 digital camcorder offers a wide range of advanced features along with the high quality of the digital format. It offers a 680,000-pixel CCD, a 3-inch color LCD screen, image stabilization, and 400x digital zoom.  The PCM digital audio capabilities provide high-quality sound recording. The JVC GR-DVF31 also has a built-in automatic light, digital scene-transition and effects programs, and a digital snapshot mode. It comes with five software applications to help you edit and alter your shots as well as a remote control that makes random-assemble editing possible.",http://ecx.images-amazon.com/images/I/71QZ9Q98HKL._SX300_.gif,,,Electronics,Camera & Photo,Video,Camcorders,,
Logitech Cordless iTouch Keyboard,"Logitech Cordless Desktop iTouch brings together a reliable cordless mouse and cordless keyboard to free you from the limits of cords.  Now you have the flexibility to place your mouse and keyboard where you choose, and you can work the way that's most comfortable for you.  Stop struggling with cords that catch and tangle. This cordless mouse and keyboard give you the flexibility to arrange your desk without pointing them at the computer or requiring a clear path. They provide reliable performance even on crowded desks where cups, piles of paper, books, and other objects come between them and the computer.With one touch of an iTouch key, you can access the Internet, go to your custom Web page, buy online, open e-mail, search, or launch your favorite applications. You can also play CDs, MP3s, Windows media files, and DVDs or mute and change volume with iTouch convenience.",http://ecx.images-amazon.com/images/I/816D2MF24WL._SX300_.gif,,,Electronics,Computers & Accessories,Cables & Accessories,Keyboard & Mouse Combos,,
SanDisk 8 MB SmartMedia Card (SDSM-8-490),,http://ecx.images-amazon.com/images/I/412AZB4BF6L._SX300_.jpg,6.95,,Electronics,Computers & Accessories,Cables & Accessories,Memory Cards,SmartMedia Cards,
U.S. Robotics  005687-03 56K V.90 Internal Faxmodem,"The Web offers businesses and families a range of resources no one could imagine only a few years ago. But to see the detailed graphics and lifelike motion built into today's most advanced sites, or to hear near-CD-quality sound, computer users need the fastest downloads possible over analog phone lines. Now the V.90 U.S. Robotics 56K Faxmodem gives users faster downloads for a more exciting, rewarding online experience.The ITU has decided on an international 56K standard--V.90. U.S. Robotics is the first V.90-compliant modem brand available. So U.S. Robotics modem users can now get all the Internet they want from any service provider offering either V.90 or x2 technology. The V.90 U.S. Robotics 56K modem adds even more value to users' Internet experience--the Connections CD-ROM software collection comes with every U.S. Robotics modem. It's jam-packed with all the communications, fax, and Internet access software you need. It has complete and sample programs for work, home, and entertainment; special offers; and 3Com support information. The Connections interface makes exploring and using the Faxmodem's features quick and easy.",http://ecx.images-amazon.com/images/I/41R0BFKENFL._SX300_.jpg,59.95,,Electronics,Computers & Accessories,Computer Components,Internal Modems,,
Viewsonic Optiquest V95 19&quot; CRT Monitor (Pc/Mac),"The Optiquest V95 monitor represents a breakthrough in big-screen viewing, delivering high performance at an affordable price. This large-screen display compares favorably with 21-inch (various viewable screen sizes) monitors for CAD, graphics, imaging, and Web applications on both PC and Macintosh systems.With a footprint only slightly larger than a standard 17-inch monitor, the V95 fits perfectly into any environment where space is limited. The Optiquest V95 features a super-fine 0.26-millimeter dot pitch, which provides razor-sharp images at a maximum resolution of 1,600 x 1,280. The Invar shadow mask and high-contrast screen combine to ensure bright, precise colors. The flat square screen provides a full image display that is proportioned throughout, and the anti-static, anti-glare screen treatment reduces eye fatigue.The easily operated and adjusted menu-driven OnView control system assists in customizing the display image, while Plug and Play plus compatibility assures easy setup with Windows 95. The Optiquest V95 surpasses MPR-II and Energy Star guidelines and strict TCO standards for low emissions and reduced power consumption. This monitor is backed by a three-year limited warranty when purchased new from authorized retailers.",http://ecx.images-amazon.com/images/I/717FRN4TH4L._SX300_.gif,,,Electronics,Computers & Accessories,Monitors,,,
Yamaha EQ-70 Stereo Equalizer (Discontinued by Manufacturer),"With a per-band range of +/-12dB for both left and right channels, the EQ-70 gives you complete equalization (EQ) control over the entire audio spectrum, allowing you to tailor your sound with precise boosts and cuts at specific frequencies to bring out more bass, enhance the vocals, roll off the highs, or customize your own response curves to get just the sound you want. An independent output-level control allows for proper matching between the EQ on and EQ defeat modes, eliminating the need for main amplifier adjustments. This allows you to monitor recordings with the EQ engaged, and to shape the music you're recording to best match the acoustic characteristics of the place you'll be listening to your recording. Listening comparisons between equalized and unequalized response can be made with the front panel EQ on/defeat switch. This control is also useful if your equalizer is set for a response curve for particular types of music. When you change to other musical sources, the EQ can be defeated at the touch of a button. To better match output levels when the equalizer is engaged or defeated, the EQ-70 has an LED-lit level control. This slider is precisely calibrated (with +/-6 dB click stops), to give you maximum control and maximum efficiency in audio output.",http://ecx.images-amazon.com/images/I/314N1FGYAKL._SX300_.jpg,133.71,,Electronics,Home Audio,Stereo Components,Equalizers,,
